CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000040,Mapper-1-8,N/A,847.122079134,847.167326927,847.169090986,1293.39496708,1298.38449311,0.004902,unit.000041,Mapper-1-9,N/A,836.614109039,836.65299511,836.654772997,1514.47690105,1531.43077302,0.025617,669.919895,0.005348,unit.000041,Mapper-1-9,N/A,836.614109039,836.65299511,836.654772997,1514.47690105,1531.43077302,669.919895,0.005348,unit.000042,Mapper-1-10,N/A,841.520800114,841.549317122,841.551335096,1303.91582298,1308.83579707,0.085757,387.338081,0.004709
unit.000041,Mapper-1-9,N/A,836.614109039,836.65299511,836.654772997,1514.47690105,1531.43077302,0.005348,unit.000042,Mapper-1-10,N/A,841.520800114,841.549317122,841.551335096,1303.91582298,1308.83579707,0.085757,387.338081,0.004709,unit.000042,Mapper-1-10,N/A,841.520800114,841.549317122,841.551335096,1303.91582298,1308.83579707,387.338081,0.004709,unit.000043,Mapper-1-11,N/A,847.088724136,847.119029045,847.120906115,1270.79249096,1276.09211898,0.026919,354.131463,0.004552
unit.000042,Mapper-1-10,N/A,841.520800114,841.549317122,841.551335096,1303.91582298,1308.83579707,0.004709,unit.000043,Mapper-1-11,N/A,847.088724136,847.119029045,847.120906115,1270.79249096,1276.09211898,0.026919,354.131463,0.004552,unit.000043,Mapper-1-11,N/A,847.088724136,847.119029045,847.120906115,1270.79249096,1276.09211898,354.131463,0.004552,unit.000044,Mapper-1-12,N/A,844.281654119,844.324465036,844.326237917,1266.23558807,1271.708776,0.053457,354.517919,0.004597
unit.000043,Mapper-1-11,N/A,847.088724136,847.119029045,847.120906115,1270.79249096,1276.09211898,0.004552,unit.000044,Mapper-1-12,N/A,844.281654119,844.324465036,844.326237917,1266.23558807,1271.708776,0.053457,354.517919,0.004597,unit.000044,Mapper-1-12,N/A,844.281654119,844.324465036,844.326237917,1266.23558807,1271.708776,354.517919,0.004597,unit.000045,Mapper-1-13,N/A,837.981225014,838.021076918,838.022808075,1213.91715097,1226.55097008,0.061806,355.877921,0.005116
unit.000044,Mapper-1-12,N/A,844.281654119,844.324465036,844.326237917,1266.23558807,1271.708776,0.004597,unit.000045,Mapper-1-13,N/A,837.981225014,838.021076918,838.022808075,1213.91715097,1226.55097008,0.061806,355.877921,0.005116,unit.000045,Mapper-1-13,N/A,837.981225014,838.021076918,838.022808075,1213.91715097,1226.55097008,355.877921,0.005116,unit.000046,Mapper-1-14,N/A,842.791381121,842.832622051,842.834233046,1245.71933293,1259.79675007,0.085738,353.697235,0.004101
unit.000045,Mapper-1-13,N/A,837.981225014,838.021076918,838.022808075,1213.91715097,1226.55097008,0.005116,unit.000046,Mapper-1-14,N/A,842.791381121,842.832622051,842.834233046,1245.71933293,1259.79675007,0.085738,353.697235,0.004101,unit.000046,Mapper-1-14,N/A,842.791381121,842.832622051,842.834233046,1245.71933293,1259.79675007,353.697235,0.004101,unit.000047,Mapper-1-15,N/A,836.656703949,836.697612047,836.699615002,1284.22904992,1288.97610211,0.046278,380.606797,0.00465
unit.000046,Mapper-1-14,N/A,842.791381121,842.832622051,842.834233046,1245.71933293,1259.79675007,0.004101,unit.000047,Mapper-1-15,N/A,836.656703949,836.697612047,836.699615002,1284.22904992,1288.97610211,0.046278,380.606797,0.00465,unit.000047,Mapper-1-15,N/A,836.656703949,836.697612047,836.699615002,1284.22904992,1288.97610211,380.606797,0.00465,unit.000048,Mapper-1-16,N/A,835.327851057,835.35717392,835.358897924,1461.43729091,1466.85129499,0.024589,623.381665,0.004717
unit.000047,Mapper-1-15,N/A,836.656703949,836.697612047,836.699615002,1284.22904992,1288.97610211,0.00465,unit.000048,Mapper-1-16,N/A,835.327851057,835.35717392,835.358897924,1461.43729091,1466.85129499,0.024589,623.381665,0.004717,unit.000048,Mapper-1-16,N/A,835.327851057,835.35717392,835.358897924,1461.43729091,1466.85129499,623.381665,0.004717,unit.000049,Mapper-1-17,N/A,833.960024118,833.991440058,833.993292093,1417.95679498,1423.37122798,0.027859,580.404828,0.004913
unit.000048,Mapper-1-16,N/A,835.327851057,835.35717392,835.358897924,1461.43729091,1466.85129499,0.004717,unit.000049,Mapper-1-17,N/A,833.960024118,833.991440058,833.993292093,1417.95679498,1423.37122798,0.027859,580.404828,0.004913,unit.000049,Mapper-1-17,N/A,833.960024118,833.991440058,833.993292093,1417.95679498,1423.37122798,580.404828,0.004913,unit.000050,Mapper-1-18,N/A,825.922850132,825.943202972,825.944886923,1501.20334506,1515.92578506,0.012122,671.855089,0.00471
unit.000049,Mapper-1-17,N/A,833.960024118,833.991440058,833.993292093,1417.95679498,1423.37122798,0.004913,unit.000050,Mapper-1-18,N/A,825.922850132,825.943202972,825.944886923,1501.20334506,1515.92578506,0.012122,671.855089,0.00471,unit.000050,Mapper-1-18,N/A,825.922850132,825.943202972,825.944886923,1501.20334506,1515.92578506,671.855089,0.00471,unit.000051,Mapper-1-19,N/A,827.408922911,827.430624008,827.43236804,1545.33020902,1562.37947202,0.011846,684.352836,0.004968
